2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 289 ms to scan 1 urls, producing 15 keys and 294 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 391 ms to scan 1 urls, producing 15 keys and 294 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 732 ms to scan 1 urls, producing 15 keys and 294 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 412 ms to scan 1 urls, producing 15 keys and 294 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 408 ms to scan 1 urls, producing 15 keys and 294 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 253 ms to scan 1 urls, producing 15 keys and 294 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 407 ms to scan 1 urls, producing 15 keys and 294 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 395 ms to scan 1 urls, producing 15 keys and 294 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 386 ms to scan 1 urls, producing 15 keys and 294 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 458 ms to scan 1 urls, producing 15 keys and 294 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 469 ms to scan 1 urls, producing 15 keys and 294 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 462 ms to scan 1 urls, producing 15 keys and 294 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 380 ms to scan 1 urls, producing 15 keys and 294 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 447 ms to scan 1 urls, producing 15 keys and 294 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 351 ms to scan 1 urls, producing 15 keys and 294 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 487 ms to scan 1 urls, producing 15 keys and 294 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 404 ms to scan 1 urls, producing 15 keys and 294 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 477 ms to scan 1 urls, producing 15 keys and 294 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 526 ms to scan 1 urls, producing 15 keys and 294 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 477 ms to scan 1 urls, producing 15 keys and 294 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 442 ms to scan 1 urls, producing 15 keys and 294 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 486 ms to scan 1 urls, producing 15 keys and 294 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 345 ms to scan 1 urls, producing 15 keys and 294 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 56 ms to scan 1 urls, producing 8 keys and 45 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 544 ms to scan 1 urls, producing 15 keys and 294 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 411 ms to scan 1 urls, producing 15 keys and 294 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 395 ms to scan 1 urls, producing 15 keys and 294 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 97 ms to scan 1 urls, producing 8 keys and 45 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 539 ms to scan 1 urls, producing 15 keys and 294 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 564 ms to scan 1 urls, producing 15 keys and 294 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 565 ms to scan 1 urls, producing 15 keys and 294 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 573 ms to scan 1 urls, producing 15 keys and 294 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 571 ms to scan 1 urls, producing 15 keys and 294 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 605 ms to scan 1 urls, producing 15 keys and 294 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 69 ms to scan 1 urls, producing 8 keys and 45 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 481 ms to scan 1 urls, producing 15 keys and 294 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 51 ms to scan 1 urls, producing 8 keys and 45 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 24 ms to scan 1 urls, producing 8 keys and 40 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 35 ms to scan 1 urls, producing 8 keys and 45 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 27 ms to scan 1 urls, producing 8 keys and 45 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 65 ms to scan 1 urls, producing 8 keys and 45 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 65 ms to scan 1 urls, producing 8 keys and 45 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 88 ms to scan 1 urls, producing 8 keys and 45 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 31 ms to scan 1 urls, producing 8 keys and 40 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 55 ms to scan 1 urls, producing 8 keys and 45 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 56 ms to scan 1 urls, producing 8 keys and 45 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 53 ms to scan 1 urls, producing 8 keys and 40 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 35 ms to scan 1 urls, producing 8 keys and 40 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 17 ms to scan 1 urls, producing 8 keys and 40 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 52 ms to scan 1 urls, producing 8 keys and 45 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 57 ms to scan 1 urls, producing 8 keys and 45 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 55 ms to scan 1 urls, producing 8 keys and 45 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 26 ms to scan 1 urls, producing 8 keys and 40 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 30 ms to scan 1 urls, producing 8 keys and 45 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 88 ms to scan 1 urls, producing 8 keys and 45 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 85 ms to scan 1 urls, producing 8 keys and 45 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 66 ms to scan 1 urls, producing 8 keys and 45 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 59 ms to scan 1 urls, producing 8 keys and 45 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 95 ms to scan 1 urls, producing 8 keys and 45 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 134 ms to scan 1 urls, producing 8 keys and 45 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 40 ms to scan 1 urls, producing 8 keys and 45 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 34 ms to scan 1 urls, producing 8 keys and 40 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 65 ms to scan 1 urls, producing 8 keys and 45 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 51 ms to scan 1 urls, producing 8 keys and 45 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 68 ms to scan 1 urls, producing 8 keys and 40 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 274 ms to scan 1 urls, producing 8 keys and 40 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 113 ms to scan 1 urls, producing 8 keys and 45 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 46 ms to scan 1 urls, producing 8 keys and 40 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 41 ms to scan 1 urls, producing 8 keys and 45 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 18 ms to scan 1 urls, producing 8 keys and 40 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 53 ms to scan 1 urls, producing 8 keys and 40 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 45 ms to scan 1 urls, producing 8 keys and 40 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 24 ms to scan 1 urls, producing 8 keys and 40 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 28 ms to scan 1 urls, producing 8 keys and 45 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 18 ms to scan 1 urls, producing 8 keys and 45 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 36 ms to scan 1 urls, producing 8 keys and 40 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 37 ms to scan 1 urls, producing 8 keys and 40 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 256 ms to scan 1 urls, producing 8 keys and 40 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 307 ms to scan 1 urls, producing 8 keys and 40 values
2024-10-22 13:48:50 INFO  org.reflections.Reflections:219 - Reflections took 44 ms to scan 1 urls, producing 8 keys and 40 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 73 ms to scan 1 urls, producing 8 keys and 45 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 14 ms to scan 1 urls, producing 8 keys and 45 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 41 ms to scan 1 urls, producing 8 keys and 45 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 66 ms to scan 1 urls, producing 8 keys and 40 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 75 ms to scan 1 urls, producing 8 keys and 45 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 30 ms to scan 1 urls, producing 8 keys and 40 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 46 ms to scan 1 urls, producing 8 keys and 40 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 247 ms to scan 1 urls, producing 8 keys and 40 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 23 ms to scan 1 urls, producing 8 keys and 40 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 49 ms to scan 1 urls, producing 8 keys and 45 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 87 ms to scan 1 urls, producing 8 keys and 45 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 22 ms to scan 1 urls, producing 8 keys and 40 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 252 ms to scan 1 urls, producing 8 keys and 40 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 248 ms to scan 1 urls, producing 8 keys and 45 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 9 ms to scan 1 urls, producing 8 keys and 40 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 318 ms to scan 1 urls, producing 8 keys and 40 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 30 ms to scan 1 urls, producing 8 keys and 40 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 59 ms to scan 1 urls, producing 8 keys and 45 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 110 ms to scan 1 urls, producing 8 keys and 45 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 366 ms to scan 1 urls, producing 8 keys and 40 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 48 ms to scan 1 urls, producing 8 keys and 45 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 48 ms to scan 1 urls, producing 8 keys and 45 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 380 ms to scan 1 urls, producing 8 keys and 45 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 347 ms to scan 1 urls, producing 8 keys and 45 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 74 ms to scan 1 urls, producing 8 keys and 45 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 333 ms to scan 1 urls, producing 8 keys and 45 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 45 ms to scan 1 urls, producing 8 keys and 40 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 59 ms to scan 1 urls, producing 8 keys and 40 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 313 ms to scan 1 urls, producing 8 keys and 40 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 19 ms to scan 1 urls, producing 8 keys and 40 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 34 ms to scan 1 urls, producing 8 keys and 40 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 61 ms to scan 1 urls, producing 8 keys and 45 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 50 ms to scan 1 urls, producing 8 keys and 40 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 342 ms to scan 1 urls, producing 8 keys and 45 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 40 ms to scan 1 urls, producing 8 keys and 40 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 80 ms to scan 1 urls, producing 8 keys and 45 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 69 ms to scan 1 urls, producing 8 keys and 45 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 12 ms to scan 1 urls, producing 8 keys and 40 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 37 ms to scan 1 urls, producing 8 keys and 40 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 65 ms to scan 1 urls, producing 8 keys and 45 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 243 ms to scan 1 urls, producing 8 keys and 40 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 308 ms to scan 1 urls, producing 8 keys and 45 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 73 ms to scan 1 urls, producing 8 keys and 45 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 72 ms to scan 1 urls, producing 8 keys and 40 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 61 ms to scan 1 urls, producing 8 keys and 45 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 73 ms to scan 1 urls, producing 8 keys and 40 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 27 ms to scan 1 urls, producing 8 keys and 40 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 84 ms to scan 1 urls, producing 8 keys and 40 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 31 ms to scan 1 urls, producing 8 keys and 40 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 29 ms to scan 1 urls, producing 8 keys and 40 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 26 ms to scan 1 urls, producing 8 keys and 40 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 22 ms to scan 1 urls, producing 8 keys and 40 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 66 ms to scan 1 urls, producing 8 keys and 40 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 20 ms to scan 1 urls, producing 8 keys and 40 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 36 ms to scan 1 urls, producing 8 keys and 40 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 81 ms to scan 1 urls, producing 8 keys and 45 values
2024-10-22 13:48:51 INFO  org.reflections.Reflections:219 - Reflections took 76 ms to scan 1 urls, producing 8 keys and 40 values
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataValidations:166 - Start data validation on file BOLDsignal6.txt.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataValidations:166 - Start data validation on file BOLDsignal92.txt.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataValidations:166 - Start data validation on file BOLDsignal66.txt.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataValidations:166 - Start data validation on file BOLDsignal2.txt.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataValidations:166 - Start data validation on file BOLDsignal14.txt.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataValidations:166 - Start data validation on file BOLDsignal34.txt.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataValidations:166 - End data validation on file BOLDsignal6.txt.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataValidations:109 - There are 1200 cases and 50 variables.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataFiles:166 - Start reading in file BOLDsignal6.txt.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataValidations:166 - Start data validation on file BOLDsignal76.txt.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataValidations:166 - Start data validation on file BOLDsignal42.txt.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataValidations:166 - End data validation on file BOLDsignal2.txt.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataValidations:109 - There are 1200 cases and 50 variables.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataFiles:166 - Start reading in file BOLDsignal2.txt.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataValidations:166 - End data validation on file BOLDsignal66.txt.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataValidations:109 - There are 1200 cases and 50 variables.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataValidations:166 - Start data validation on file BOLDsignal10.txt.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataValidations:166 - End data validation on file BOLDsignal14.txt.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataValidations:109 - There are 1200 cases and 50 variables.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataFiles:166 - Start reading in file BOLDsignal66.txt.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataFiles:166 - Start reading in file BOLDsignal14.txt.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataValidations:166 - Start data validation on file BOLDsignal64.txt.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataValidations:166 - Start data validation on file BOLDsignal3.txt.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataValidations:166 - End data validation on file BOLDsignal34.txt.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataValidations:109 - There are 1200 cases and 50 variables.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataFiles:166 - Start reading in file BOLDsignal34.txt.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataValidations:166 - Start data validation on file BOLDsignal58.txt.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataValidations:166 - Start data validation on file BOLDsignal96.txt.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataValidations:166 - Start data validation on file BOLDsignal74.txt.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataValidations:166 - Start data validation on file BOLDsignal86.txt.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataValidations:166 - End data validation on file BOLDsignal92.txt.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataValidations:109 - There are 1200 cases and 50 variables.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataFiles:166 - Start reading in file BOLDsignal92.txt.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataValidations:166 - Start data validation on file BOLDsignal98.txt.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataValidations:166 - Start data validation on file BOLDsignal52.txt.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataValidations:166 - Start data validation on file BOLDsignal16.txt.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataValidations:166 - Start data validation on file BOLDsignal30.txt.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataValidations:166 - End data validation on file BOLDsignal76.txt.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataValidations:166 - Start data validation on file BOLDsignal40.txt.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataValidations:109 - There are 1200 cases and 50 variables.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataValidations:166 - Start data validation on file BOLDsignal100.txt.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataFiles:166 - Start reading in file BOLDsignal76.txt.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataValidations:166 - Start data validation on file BOLDsignal36.txt.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataValidations:166 - Start data validation on file BOLDsignal90.txt.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataValidations:166 - Start data validation on file BOLDsignal38.txt.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataValidations:166 - Start data validation on file BOLDsignal80.txt.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataValidations:166 - Start data validation on file BOLDsignal18.txt.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataValidations:166 - Start data validation on file BOLDsignal56.txt.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataValidations:166 - End data validation on file BOLDsignal42.txt.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataValidations:109 - There are 1200 cases and 50 variables.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataValidations:166 - Start data validation on file BOLDsignal88.txt.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataFiles:166 - Start reading in file BOLDsignal42.txt.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataValidations:166 - Start data validation on file BOLDsignal78.txt.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataFiles:166 - Finished reading in file BOLDsignal2.txt.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataFiles:166 - File BOLDsignal2.txt contains 1200 cases, 50 variables.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataFiles:166 - Finished reading in file BOLDsignal6.txt.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataValidations:166 - Start data validation on file BOLDsignal24.txt.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataFiles:166 - File BOLDsignal6.txt contains 1200 cases, 50 variables.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataValidations:166 - Start data validation on file BOLDsignal8.txt.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataValidations:166 - Start data validation on file BOLDsignal20.txt.
2024-10-22 13:48:52 INFO  edu.pitt.dbmi.causal.cmd.data.DataValidations:166 - End data validation on file BOLDsignal96.txt.
